deal_id,announcement_date,effective_date,acquirer_name,target_name,candidate_cik,target_candidate_cik,transaction_value_mil,target_public_status,probe_status,window_start,window_end,windowed_filings,probe_forms,agreement_accession,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,probe_note
3783751040,2021-08-11,2021-08-11,Chargepoint Holdings Inc,ViriCiti BV,0001777393,,87.885,,merger_proxy,2021-07-12,2021-09-10,5,8-K; 8-K/A; 424B3,,,yes,machine_target_name_in_acquirer_filing,
4005412040,2022-11-02,2022-11-02,NextNav Inc,Nestwave SAS,0001865631,,19.30,,merger_proxy,2022-10-03,2022-12-02,5,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3657350020,2020-11-05,2020-11-05,ZoomInfo Technologies Inc,Everstring Technology LLC,0001794515,,,Priv.,merger_proxy,2020-10-06,2020-12-05,5,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3674075020,2020-12-01,2020-12-01,FuboTV Inc,Balto Sports Inc,0001484769,,,Priv.,merger_proxy,2020-11-01,2020-12-31,5,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3925669020,2022-05-03,2022-05-03,Truist Financial Corp,Long Game Savings Inc,0000092230,,,Priv.,merger_proxy,2022-04-03,2022-06-02,5,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3845837020,2021-12-13,2021-12-13,Vivid Seats Inc,Betcha Sports Inc,0001856031,,65.00,Priv.,merger_proxy,2021-11-13,2022-01-12,4,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3941653020,2022-05-23,2022-06-16,Quantum Computing Inc,QPhoton Inc,0001758009,,8.703,Priv.,merger_proxy,2022-04-23,2022-07-16,4,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3829259020,2021-11-09,2021-11-09,Quantum-Si Inc,Majelac Technologies LLC,0001816431,,,Priv.,merger_proxy,2021-10-10,2021-12-09,4,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3919146020,2022-04-14,2022-04-14,Hagerty Inc,Speed Digital LLC,0001840776,,,Priv.,merger_proxy,2022-03-15,2022-05-14,4,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3953332040,2022-07-21,2022-07-21,Intercontinental Exchange Inc,Engaged Trckng (Et) Index Ltd,0001571949,,,,merger_proxy,2022-06-21,2022-08-20,4,S-4/A; 8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3791099020,2021-08-26,2021-08-26,Advantage Solutions Inc,Strong Analytics Llc,0001776661,,,Priv.,merger_proxy,2021-07-27,2021-09-25,3,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3896666020,2022-03-21,2022-03-22,SmartRent Inc,SightPlan Inc,0001837014,,135.00,Priv.,merger_proxy,2022-02-19,2022-04-21,2,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3550495020,2020-04-08,2020-04-08,Zoetis Inc,Performance Livestock,0001555280,,,Priv.,merger_proxy,2020-03-09,2020-05-08,2,8-K; 424B3,,,yes,machine_target_name_in_acquirer_filing,
3887864040,2022-03-15,2022-08-11,JPMorgan Chase & Co,Global Shares PLC,0000019617,,,,merger_proxy,2022-02-13,2022-09-10,379,8-K; 424B3,,,no,machine_form_and_window_only,
3680562040,2020-12-28,2021-07-30,JPMorgan Chase & Co,Tavisca Solutions Pvt Ltd,0000019617,,,,merger_proxy,2020-11-28,2021-08-29,257,424B3; 8-K/A; 8-K,,,no,machine_form_and_window_only,
3799747020,2021-09-15,2022-03-29,Goldman Sachs Group Inc,Greensky Inc,0000886982,,"2,239.124",Public,merger_proxy,2021-08-16,2022-04-28,91,424B3; 8-K; S-4; S-4/A,,,no,machine_form_and_window_only,
3766151040,2021-06-29,2021-06-29,Goldman Sachs Group Inc,Nettitude Ltd,0000886982,,,,merger_proxy,2021-05-30,2021-07-29,21,8-K; 424B3,,,no,machine_form_and_window_only,
3846918020,2021-12-13,2022-01-18,Rocket Lab USA Inc,SolAero Technologies Corp,0001819994,,80.00,Priv.,merger_proxy,2021-11-13,2022-02-17,20,8-K; 424B3,,,no,machine_form_and_window_only,
3764974040,2021-06-25,2021-09-01,Advent Technologies Holdings,SerEnergy A/S,0001744494,,62.036,,merger_proxy,2021-05-26,2021-10-01,20,8-K; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3762860040,2021-06-25,2021-09-01,Advent Technologies Holdings,Fischer Eco Solutions GmbH,0001744494,,,,merger_proxy,2021-05-26,2021-10-01,20,8-K; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3848871020,2021-12-16,2022-02-01,Stem Inc,AlsoEnergy Inc,0001758766,,695.00,Priv.,merger_proxy,2021-11-16,2022-03-03,19,8-K; 424B3,,,no,machine_form_and_window_only,
3850686020,2021-12-22,2022-04-05,Skillsoft Corp,Ryzac Inc,0001774675,,525.00,Priv.,merger_proxy,2021-11-22,2022-05-05,19,8-K; 424B3; PREM14A; DEFM14A,,,no,machine_form_and_window_only,
3968891020,2022-07-01,2022-07-01,Goldman Sachs Group Inc,Sensata Technologies-Qinex,0000886982,,219.00,Sub.,merger_proxy,2022-06-01,2022-07-31,19,8-K; 424B3,,,no,machine_form_and_window_only,
3969906020,2022-08-19,2022-08-19,Ginkgo Bioworks Holdings Inc,Baktus Inc-Epidemiological,0001830214,,,Sub.,merger_proxy,2022-07-20,2022-09-18,16,8-K; 424B3; S-4; S-4/A,,,no,machine_form_and_window_only,
3889580020,2022-03-16,2022-10-14,The Carlyle Group Inc,EverWatch Corp,0001527166,,,Sub.,merger_proxy,2022-02-14,2022-11-13,15,8-K; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3771128020,2021-07-13,2021-09-02,ZoomInfo Technologies Inc,AffectLayer Inc,0001794515,,575.00,Priv.,merger_proxy,2021-06-13,2021-10-02,14,8-K; 424B3,,,no,machine_form_and_window_only,
3665297040,2020-01-24,2020-01-24,Citigroup Inc,OilX Ltd,0000831001,,,,merger_proxy,2019-12-25,2020-02-23,14,424B3; 8-K,,,no,machine_form_and_window_only,
3891770020,2021-12-09,2022-02-10,System1 Inc,RoadWarrior LLC,0001805833,,,Priv.,merger_proxy,2021-11-09,2022-03-12,14,8-K; S-4/A; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3779981020,2021-08-03,2021-10-05,Marvell Technology Inc,Innovium Inc,0001835632,,"1,153.859",Priv.,merger_proxy,2021-07-04,2021-11-04,12,8-K; S-4; 424B3; S-4/A,,,no,machine_form_and_window_only,
3575764040,2020-05-14,2020-07-15,Microsoft Corp,Metaswitch Networks Ltd,0000789019,,,,merger_proxy,2020-04-14,2020-08-14,12,8-K; S-4; S-4/A; 424B3,,,no,machine_form_and_window_only,
3701044040,2021-02-15,2021-05-21,Verizon Communications Inc,Incubed IT GmbH,0000732712,,,,merger_proxy,2021-01-16,2021-06-20,12,S-4; 8-K; S-4/A; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3571964020,2020-05-05,2020-06-22,Microsoft Corp,CyberX Inc,0000789019,,,Priv.,merger_proxy,2020-04-05,2020-07-22,11,8-K; S-4; S-4/A; 424B3,,,no,machine_form_and_window_only,
3924275040,2022-05-18,2022-05-18,Joby Aviation Inc,Avionyx,0001819848,,,,merger_proxy,2022-04-18,2022-06-17,11,424B3; 8-K,,,no,machine_form_and_window_only,
3637667020,2020-09-21,2021-03-09,Microsoft Corp,ZeniMax Media Inc,0000789019,,"7,500.00",Priv.,merger_proxy,2020-08-22,2021-04-08,10,8-K; S-4; S-4/A; 424B3,,,no,machine_form_and_window_only,
3502366020,2020-01-13,2020-03-09,Goldman Sachs Group Inc,Aptos Inc,0000886982,,,Sub.,merger_proxy,2019-12-14,2020-04-08,10,8-K; 424B3,,,no,machine_form_and_window_only,
3525025040,2020-03-06,2020-03-06,Xerox Holdings Corp,Digitex Canada Inc,0001770450,,,,merger_proxy,2020-02-05,2020-04-05,10,8-K; S-4; SC TO-T; S-4/A; PREM14A; SC TO-T/A,,,no,machine_form_and_window_only,
3919819020,2022-05-16,2022-09-14,The Carlyle Group Inc,ManTech International Corp,0001527166,,"3,948.641",Public,merger_proxy,2022-04-16,2022-10-14,9,8-K; 424B3,,,no,machine_form_and_window_only,
3786837020,2021-08-17,2021-10-20,EQT AB,Workforce Logiq,0000033213,,,Sub.,merger_proxy,2021-07-18,2021-11-19,9,8-K; 424B3; 8-K/A,,,no,machine_form_and_window_only,
3517988020,2020-03-17,2020-04-20,Fox Corp,Tubi Inc,0001754301,,440.00,Priv.,merger_proxy,2020-02-16,2020-05-20,8,424B3; 8-K,,,no,machine_form_and_window_only,
3851292040,2021-12-21,2021-12-21,Joby Aviation Inc,Inras Gmbh,0001819848,,,,merger_proxy,2021-11-21,2022-01-20,8,8-K; 424B3,,,no,machine_form_and_window_only,
3772512020,2021-07-09,2021-07-09,EVgo Inc,Recargo Inc,0001821159,,25.00,Sub.,merger_proxy,2021-06-09,2021-08-08,7,8-K; 8-K/A; 424B3,,,no,machine_form_and_window_only,
3579765040,2020-05-19,2020-05-19,Microsoft Corp,Softomotive Ltd,0000789019,,,,merger_proxy,2020-04-19,2020-06-18,7,8-K; S-4; S-4/A; 424B3,,,no,machine_form_and_window_only,
3712459020,2021-03-16,2021-03-16,Microsoft Corp,The Marsden Group Inc,0000789019,,,Priv.,merger_proxy,2021-02-14,2021-04-15,7,S-4; 8-K; S-4/A; 424B3,,,no,machine_form_and_window_only,
3861053040,2022-01-11,2022-01-11,IBM Corp,Envizi Pty Ltd,0000051143,,,,merger_proxy,2021-12-12,2022-02-10,7,8-K; 424B3,,,no,machine_form_and_window_only,
3959875020,2022-08-08,2022-09-06,Truist Financial Corp,BenefitMall Inc,0000092230,,,Sub.,merger_proxy,2022-07-09,2022-10-06,7,8-K; 424B3,,,no,machine_form_and_window_only,
3703763020,2021-02-18,2021-02-18,Advent Technologies Holdings,Ultracell LLC,0001744494,,,Sub.,merger_proxy,2021-01-19,2021-03-20,6,424B3; 8-K; 8-K/A,,,no,machine_form_and_window_only,
3876737020,2022-02-15,2022-02-15,IBM Corp,Neudesic LLC,0000051143,,,Priv.,merger_proxy,2022-01-16,2022-03-17,6,8-K; 424B3,,,no,machine_form_and_window_only,
3965041020,2022-08-22,2022-08-22,Truist Financial Corp,Zaloni Inc,0000092230,,,Priv.,merger_proxy,2022-07-23,2022-09-21,6,424B3; 8-K,,,no,machine_form_and_window_only,
3991430020,2022-10-21,2022-11-01,Crexendo Inc,Allegiant Networks LLC,0000895126,,9.328,Priv.,merger_proxy,2022-09-21,2022-12-01,5,8-K; 424B3; SC TO-I/A,,,no,machine_form_and_window_only,
3632358020,2020-06-18,2020-06-18,Microsoft Corp,ADRM Software Inc,0000789019,,,Priv.,merger_proxy,2020-05-19,2020-07-18,5,424B3; 8-K,,,no,machine_form_and_window_only,
3947466040,2022-07-06,2022-07-06,IBM Corp,Databand.ai Ltd,0000051143,,,,merger_proxy,2022-06-06,2022-08-05,5,8-K; 424B3,,,no,machine_form_and_window_only,
3758688020,2021-06-08,2021-06-08,ZoomInfo Technologies Inc,Insent Inc,0001794515,,,Priv.,merger_proxy,2021-05-09,2021-07-08,4,8-K; 424B3,,,no,machine_form_and_window_only,
3801824020,2021-06-21,2021-06-21,Coinbase Global Inc,Fingo Inc,0001679788,,,Priv.,merger_proxy,2021-05-22,2021-07-21,4,424B3; 8-K; 8-K/A,,,no,machine_form_and_window_only,
3942920020,2022-01-14,2022-01-14,WM Technology Inc,Eyechronic LLC,0001779474,,29.40,Priv.,merger_proxy,2021-12-15,2022-02-13,3,8-K; 424B3,,,no,machine_form_and_window_only,
3857619020,2022-01-04,2022-01-04,SmartRent Inc,iQuue LLC,0001837014,,,Priv.,merger_proxy,2021-12-05,2022-02-03,3,8-K; 424B3,,,no,machine_form_and_window_only,
3932944020,2022-05-06,2022-05-06,Oracle Corp,Adi Insights Inc,0001341439,,,Priv.,merger_proxy,2022-04-06,2022-06-05,3,SC TO-T/A,,,no,machine_form_and_window_only,
3853682040,2021-11-05,2021-11-05,Opendoor Technologies Inc,Commeasure Pte Ltd,0001801169,,,,merger_proxy,2021-10-06,2021-12-05,2,8-K; 424B3,,,no,machine_form_and_window_only,
3812022020,2021-10-06,2021-10-06,Syneos Health Inc,Rxdatascience Inc,0001857030,,,Priv.,merger_proxy,2021-09-06,2021-11-05,1,424B3,,,no,machine_form_and_window_only,
3974142040,2022-09-13,2022-09-13,AvePoint Inc,tyGraph Ltd,0001777921,,,,merger_proxy,2022-08-14,2022-10-13,1,424B3,,,no,machine_form_and_window_only,
3683511020,2021-01-06,2022-10-03,UnitedHealth Group Inc,Change Healthcare Inc,0000731766,,"8,712.514",Public,announcement_only,2020-12-07,2022-11-02,29,8-K,,,not_checked,machine_form_and_window_only,
3620248040,2020-08-10,2021-09-01,Equinix Inc,GPX india Pvt Ltd,0001101239,,161.00,,announcement_only,2020-07-11,2021-10-01,27,8-K,,,not_checked,machine_form_and_window_only,
3771565040,2021-12-21,2022-06-30,Morningstar Inc,Praemium Ltd-Intl Bus,0001289419,,46.225,,announcement_only,2021-11-21,2022-07-30,18,8-K,,,not_checked,machine_form_and_window_only,
3927285040,2022-05-24,2022-11-09,KKR & Co Inc,Frontmatec A/S,0001404912,,,,announcement_only,2022-04-24,2022-12-09,16,8-K,,,not_checked,machine_form_and_window_only,
3582055040,2020-06-01,2020-10-01,Equinix Inc,BCE Inc-Bell Data Center(25),0001101239,,756.046,,announcement_only,2020-05-02,2020-10-31,15,8-K,,,not_checked,machine_form_and_window_only,
3902069020,2022-04-12,2022-08-16,KKR & Co Inc,Barracuda Networks Inc,0001404912,,,Sub.,announcement_only,2022-03-13,2022-09-15,14,8-K,,,not_checked,machine_form_and_window_only,
3307784020,2022-03-28,2022-08-29,HP Inc,Plantronics Inc,0000047217,,"1,909.10",Public,announcement_only,2022-02-26,2022-09-28,13,8-K,,,not_checked,machine_form_and_window_only,
3691525020,2021-01-15,2021-01-15,Wells Fargo & Co,NoviSci Inc,0000072971,,,Priv.,announcement_only,2020-12-16,2021-02-14,13,8-K,,,not_checked,machine_form_and_window_only,
3931132020,2022-06-08,2022-07-13,ICF International Inc,SemanticBits LLC,0001362004,,220.00,Priv.,announcement_only,2022-05-09,2022-08-12,12,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3902536040,2022-04-13,2022-07-05,Aviat Networks Inc,Redline Commun Group Inc,0001377789,,12.254,,announcement_only,2022-03-14,2022-08-04,12,8-K,,,not_checked,machine_form_and_window_only,
3520113020,2020-02-06,2020-04-21,Boxlight Corp,MyStemKits Inc,0001624512,,.60,Sub.,announcement_only,2020-01-07,2020-05-21,12,8-K,,,not_checked,machine_form_and_window_only,
3653963020,2020-10-26,2021-10-25,First American Financial Corp,ServiceMac LLC,0001472787,,,Priv.,announcement_only,2020-09-26,2021-11-24,12,8-K,,,not_checked,machine_form_and_window_only,
3816687020,2021-10-20,2022-05-02,Cboe Global Markets Inc,Eris Digital Holdings LLC,0001374310,,,Sub.,announcement_only,2021-09-20,2022-06-01,12,8-K,,,not_checked,machine_form_and_window_only,
2647141020,2021-04-12,2022-03-04,Microsoft Corp,Nuance Communications Inc,0000789019,,"16,351.497",Public,announcement_only,2021-03-13,2022-04-03,11,8-K,,,not_checked,machine_form_and_window_only,
3895329020,2022-03-28,2022-11-01,Boyd Gaming Corp,Pala Interactive LLC,0000906553,,170.00,Priv.,announcement_only,2022-02-26,2022-12-01,11,8-K,,,not_checked,machine_form_and_window_only,
3685525020,2021-01-08,2021-09-10,The Carlyle Group Inc,Tracepoint LLC,0001527166,,120.00,Sub.,announcement_only,2020-12-09,2021-10-10,11,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3586998020,2020-06-10,2020-07-28,BIO-key International Inc,PistolStar Inc,0001019034,,2.50,Priv.,announcement_only,2020-05-11,2020-08-27,11,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3679210040,2020-12-07,2021-05-03,Cisco Systems Inc,Slido SRL,0000858877,,,,announcement_only,2020-11-07,2021-06-02,11,8-K,,,not_checked,machine_form_and_window_only,
3662022040,2020-11-19,2021-02-11,Nasdaq Inc,Verafin Inc,0001120193,,"2,750.00",,announcement_only,2020-10-20,2021-03-13,10,8-K,,,not_checked,machine_form_and_window_only,
3878491040,2022-02-17,2022-05-03,Equinix Inc,ENTEL-Data Centers(4),0001101239,,736.00,,announcement_only,2022-01-18,2022-06-02,10,8-K,,,not_checked,machine_form_and_window_only,
3764857020,2021-06-29,2021-08-17,Builders FirstSource Inc,WTS Paradigm LLC,0001316835,,450.00,Priv.,announcement_only,2021-05-30,2021-09-16,10,8-K,,,not_checked,machine_form_and_window_only,
3702045020,2021-02-24,2021-06-01,HP Inc,Kingston Tech Co Inc-HyperX,0000047217,,425.00,Sub.,announcement_only,2021-01-25,2021-07-01,10,8-K,,,not_checked,machine_form_and_window_only,
3697310020,2021-02-10,2021-06-03,Data Storage Corp,Flagship Solutions LLC,0001419951,,10.50,Priv.,announcement_only,2021-01-11,2021-07-03,10,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3820894020,2021-10-19,2021-10-19,IBM Corp,Volta Networks Inc,0000051143,,,Priv.,announcement_only,2021-09-19,2021-11-18,10,8-K,,,not_checked,machine_form_and_window_only,
3850381020,2021-12-21,2022-04-04,Mastercard Inc,Dynamic Yield Inc,0001141391,,,Sub.,announcement_only,2021-11-21,2022-05-04,10,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3889427020,2022-02-28,2022-06-03,Diodes Inc,Onsemi-Water Fabrication,0000029002,,,Sub.,announcement_only,2022-01-29,2022-07-03,10,8-K,,,not_checked,machine_form_and_window_only,
3592745020,2020-06-23,2020-11-19,Mastercard Inc,Finicity Corp,0001141391,,985.00,Priv.,announcement_only,2020-05-24,2020-12-19,9,8-K,,,not_checked,machine_form_and_window_only,
3774828020,2021-07-19,2021-09-01,Bill.com Holdings Inc,Invoice2go Inc,0001786352,,625.00,Priv.,announcement_only,2021-06-19,2021-10-01,9,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3715589040,2021-03-22,2021-05-25,Digital Turbine Inc,Fyber NV,0000317788,,570.00,,announcement_only,2021-02-20,2021-06-24,9,8-K,,,not_checked,machine_form_and_window_only,
3973484020,2022-05-26,2022-08-02,Glimpse Group Inc,Brightline Interactive LLC,0001854445,,32.50,Priv.,announcement_only,2022-04-26,2022-09-01,9,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3727871020,2021-04-14,2021-06-04,KKR & Co Inc,Ensono LP,0001404912,,,Priv.,announcement_only,2021-03-15,2021-07-04,9,8-K/A; 8-K,,,not_checked,machine_form_and_window_only,
3627192020,2020-08-27,2020-10-01,Emerson Electric Co,Open Systems International Inc,0000032604,,"1,600.00",Priv.,announcement_only,2020-07-28,2020-10-31,8,8-K,,,not_checked,machine_form_and_window_only,
3741298020,2021-05-17,2021-07-14,Twilio Inc,Zipwhip Inc,0001447669,,850.00,Priv.,announcement_only,2021-04-17,2021-08-13,8,8-K,,,not_checked,machine_form_and_window_only,
3738528040,2021-05-10,2021-07-15,MKS Instruments Inc,Photon Control Inc,0001049502,,311.903,,announcement_only,2021-04-10,2021-08-14,8,8-K,,,not_checked,machine_form_and_window_only,
3791426020,2021-08-19,2021-08-19,Rekor System Inc,Waycare Technologies Ltd,0001697851,,60.121,Priv.,announcement_only,2021-07-20,2021-09-18,8,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3520676020,2020-03-02,2020-06-01,KKR & Co Inc,Compuware Corp,0001404912,,,Sub.,announcement_only,2020-02-01,2020-07-01,8,8-K,,,not_checked,machine_form_and_window_only,
3689744020,2021-01-07,2021-02-22,IBM Corp,StackRox Inc,0000051143,,,Priv.,announcement_only,2020-12-08,2021-03-24,8,8-K,,,not_checked,machine_form_and_window_only,
3696998040,2021-02-08,2021-02-08,Bally's Corp,SportCaller Ltd,0001747079,,,,announcement_only,2021-01-09,2021-03-10,8,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3723773020,2021-04-07,2021-05-18,KKR & Co Inc,Therapy Brands Holdings LLC,0001404912,,,Sub.,announcement_only,2021-03-08,2021-06-17,8,8-K/A; 8-K,,,not_checked,machine_form_and_window_only,
3751722040,2021-06-08,2021-11-30,Honeywell International Inc,Cambridge Quantum Computing,0000773840,,,,announcement_only,2021-05-09,2021-12-30,8,8-K,,,not_checked,machine_form_and_window_only,
3818482020,2021-10-08,2021-10-08,Capital One Financial Corp,Lola Travel Co,0000927628,,,Priv.,announcement_only,2021-09-08,2021-11-07,8,8-K,,,not_checked,machine_form_and_window_only,
3958349020,2022-07-14,2022-09-26,Roper Technologies Inc,TIP Technologies Inc,0000882835,,,Priv.,announcement_only,2022-06-14,2022-10-26,8,8-K,,,not_checked,machine_form_and_window_only,
3709776040,2021-03-12,2021-06-17,Bentley Systems Inc,Seequent Ltd,0001031308,,"1,040.733",,announcement_only,2021-02-10,2021-07-17,7,8-K,,,not_checked,machine_form_and_window_only,
3664053040,2020-11-24,2021-01-05,TransDigm Group Inc,Chelton Ltd,0001260221,,965.00,,announcement_only,2020-10-25,2021-02-04,7,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3775433040,2021-07-22,2021-12-20,Visa Inc,The Currency Cloud Ltd,0001403161,,959.70,,announcement_only,2021-06-22,2022-01-19,7,8-K,,,not_checked,machine_form_and_window_only,
3659942020,2020-11-11,2020-12-15,Palo Alto Networks Inc,Expanse Inc,0001327567,,800.00,Priv.,announcement_only,2020-10-12,2021-01-14,7,8-K; 8-K/A,,,not_checked,machine_form_and_window_only,
3832996020,2021-11-16,2022-01-31,Bentley Systems Inc,Power Line Systems LLC,0001031308,,700.00,Sub.,announcement_only,2021-10-17,2022-03-02,7,8-K,,,not_checked,machine_form_and_window_only,
3891655020,2022-03-15,2022-05-04,SentinelOne Inc,Attivo Networks Inc,0001583708,,529.752,Priv.,announcement_only,2022-02-13,2022-06-03,7,8-K,,,not_checked,machine_form_and_window_only,
3502353020,2020-01-14,2020-03-02,Equinix Inc,Packet Host Inc,0001101239,,336.60,Priv.,announcement_only,2019-12-15,2020-04-01,7,8-K,,,not_checked,machine_form_and_window_only,
3852630020,2021-12-17,2022-03-02,RF Industries Ltd,Microlab LLC,0000740664,,24.25,Sub.,announcement_only,2021-11-17,2022-04-01,7,8-K,,,not_checked,machine_form_and_window_only,
3560444020,2020-04-17,2020-04-17,MVB Financial Corp,Paladin Group Inc,0001277902,,,Priv.,announcement_only,2020-03-18,2020-05-17,7,8-K,,,not_checked,machine_form_and_window_only,
3677382040,2020-12-21,2021-02-16,IBM Corp,Nordcloud Oy,0000051143,,,,announcement_only,2020-11-21,2021-03-18,7,8-K,,,not_checked,machine_form_and_window_only,
3746026020,2021-05-26,2021-05-26,EQT AB,Symphony Performance Health,0000033213,,,Priv.,announcement_only,2021-04-26,2021-06-25,7,8-K,,,not_checked,machine_form_and_window_only,
3748484040,2021-05-28,2021-05-28,Grid Dynamics Holdings Inc,Tacit Knowledge Ltd,0001743725,,,,announcement_only,2021-04-28,2021-06-27,7,8-K,,,not_checked,machine_form_and_window_only,
3790079020,2021-08-25,2021-10-08,Comcast Corp,Masergy Communications Inc,0001166691,,,Sub.,announcement_only,2021-07-26,2021-11-07,7,8-K,,,not_checked,machine_form_and_window_only,
3818911040,2021-12-17,2022-03-01,KKR & Co Inc,Yayoi Bus Preparation Co,0001404912,,,,announcement_only,2021-11-17,2022-03-31,7,8-K,,,not_checked,machine_form_and_window_only,
3872916040,2022-02-07,2022-04-26,EQT AB,Forsta Woldwide Ltd,0000033213,,,,announcement_only,2022-01-08,2022-05-26,7,8-K,,,not_checked,machine_form_and_window_only,
3928653040,2022-06-02,2022-10-07,Nasdaq Inc,Metrio Inc,0001120193,,,,announcement_only,2022-05-03,2022-11-06,7,8-K,,,not_checked,machine_form_and_window_only,
3933348040,2022-05-26,2022-05-26,Trinity Industries Inc,Quasar Platform Inc,0000099780,,,,announcement_only,2022-04-26,2022-06-25,7,8-K,,,not_checked,machine_form_and_window_only,
3705005020,2021-03-03,2021-05-03,Okta Inc,Auth0 Inc,0001660134,,"6,252.724",Priv.,announcement_only,2021-02-01,2021-06-02,6,8-K,,,not_checked,machine_form_and_window_only,
